@id,name,highway,maxspeed
233737156,Jirón Las Palmeras,residential,
233737157,Jirón Quito,residential,
233737159,Jirón Uruguay,residential,
233737160,Jirón Peña Blanca,residential,
233737161,Jirón Rivera Del Mar,residential,
233737162,Jirón Canadá,residential,
233737164,Jirón Uldarico,residential,
233737165,,residential,
233737166,Jirón Mexico,residential,
233737167,Jirón Saul Cantoral,residential,
233737168,Jirón Maule,residential,
233737169,,residential,
233737170,Jirón Bolivia,residential,
233737171,Jirón Venezuela,residential,
233737173,Jirón Nicaragua,residential,
233737176,Jirón Jose Carlos Mariategui,residential,
233737177,Calle Nueva,residential,
233737178,,residential,
233737179,Jirón Duero,residential,
233737181,Jirón Paraguay,residential,
233737183,Jirón Nestor Caceres Velasquez,residential,
233737184,,residential,
233737185,Jirón 24 De Septiembre,residential,
233737186,Jirón Huallaga,residential,
233737187,Jirón Venezuela,residential,
233737188,Jirón De la Cruz,residential,
233737191,Jirón Victor Angles,residential,
233737192,Jirón Suches,residential,
233737193,Jirón Senegal,residential,
233737194,Jirón Ramón Buscaglia,residential,
233737195,Avenida Amazonas,residential,
233737196,Jirón Tecnológico,residential,
233737197,Jirón Brasil,residential,
233737198,Jirón Carlos Barea,residential,
233737199,Jirón Barcelona,residential,
233737200,Jirón Colorado,residential,
233737201,Jirón Honduras,residential,
233737203,Jirón Panamá,residential,
233737204,,residential,
233737205,Jirón Eufrates,residential,
233737206,Jirón Aurelio Soto,residential,
233737207,Pasaje Los Ángeles,residential,
233737208,Jirón Espinal,residential,
233737210,Jirón Cristo Blanco,residential,
233737211,Jirón Paraná,residential,
233737212,Jirón Fortaleza,residential,
233737216,Jirón La Paz,residential,
233737217,,residential,
233737221,4 de Noviembre,residential,
233741436,,residential,
233741437,,residential,
233741440,,residential,
233741442,,residential,
233741444,,residential,
233741446,,residential,
233741449,,residential,
233741454,,residential,
233741456,,residential,
233741457,,residential,
233741459,,tertiary,
233741462,,residential,
233741465,,residential,
233741467,,residential,
233741469,,residential,
233741472,,residential,
233741476,,residential,
233741478,,residential,
233741479,,residential,
233741481,,residential,
233741483,,residential,
233741485,Jirón Mi Peru,residential,
233741487,Jirón La Cantuta,residential,
233741489,,residential,
233741491,,residential,
233741493,Jirón Luis Banchero Rossy,residential,
233741495,,residential,
233741497,,residential,
233741498,,residential,
233741500,Jirón La Molina,residential,
233741502,,residential,
233741504,,residential,
233741507,,residential,
233741509,,residential,
233741511,,residential,
233741513,,residential,
233741515,,residential,
233741517,Jirón Las Palmeras,residential,
233741518,,residential,
233741520,,residential,
233741522,,residential,
233741524,,residential,
233741526,,residential,
233741528,,residential,
233741530,Avenida Los Geranios,tertiary,
233741532,,residential,
233741534,,residential,
233741540,,residential,
233741542,,residential,
233741545,,residential,
233741548,Avenida Los Geranios,tertiary,
233741550,,residential,
233752804,,residential,
233752805,,residential,
233752806,,residential,
233752807,Jirón Sinchi Roca,residential,
233752808,,residential,
233752809,,residential,
233752810,,residential,
233752812,,residential,
233752815,,residential,
233752817,Jirón Marcavalle,residential,
233752819,,residential,
233752821,,residential,
233752822,,residential,
233752824,Jirón Quilla,residential,
233752825,,residential,
233752826,Jose Santos chocano,residential,
233752827,Pasaje Ruby,residential,
233752828,,residential,
233752830,,residential,
233752831,Jirón Brasil,residential,
233752832,Pasaje Aricoma,residential,
233752833,,residential,
233752834,,residential,
233752837,,residential,
233752838,Jirón Leonardo Bardales,residential,
233752839,,residential,
233752841,,residential,
233752842,Jirón Coyllor,residential,
233752844,,residential,
233752845,Jirón La Perla,residential,
233752846,,residential,
233752847,,residential,
233752848,,residential,
233752850,Jirón Marcapata,residential,
233752852,,residential,
233752853,,residential,
233752855,Pasaje Daniel Alcides Carrión,residential,
233752856,,residential,
233752858,Jirón La Paz,residential,
233752859,,residential,
233752860,,residential,
233752863,,residential,
233752864,,residential,
233752865,,residential,
233752866,,residential,
233752867,,residential,
233752868,,residential,
233752869,,residential,
233752870,Jirón Rufino Echenique,residential,
233752871,,residential,
233752872,,residential,
233752873,,residential,
233752874,,residential,
233752875,,residential,
233752876,,residential,
233752878,,residential,
233752879,,residential,
233752880,,residential,
233752881,Pasaje 30 de Enero,residential,
233752882,,residential,
233752883,,residential,
233752884,Pasaje 18 de Septiembre,residential,
233752885,,residential,
233752886,,residential,
233752887,,residential,
233752888,Pasaje 20 de Enero,residential,
233752889,,residential,
233752890,Jirón San Marcos,residential,
233752891,Pasaje Turqueza,residential,
233752892,Jirón Pucara,residential,
233752893,,residential,
233752894,,residential,
233752895,Jirón Los Coditos,residential,
233752896,Jirón Castro Virreyna,residential,
233752897,,residential,
233752898,,residential,
233752899,,residential,
233752900,Jirón Pucara,residential,
233752901,,residential,
233752902,,residential,
233752903,Jirón San Pablo,residential,
233752904,Pasaje Brillante,residential,
233752905,,residential,
233752907,,residential,
233752908,,residential,
233752909,Jirón Felipe Meri,residential,
233752911,Jirón Marcavalle,residential,
233752912,Jirón La Paz,residential,
233752913,,residential,
233752914,Avenida José María Arguedas,residential,
233752915,Jirón San Marcos,residential,
233752916,,residential,
233752917,Jirón Santo Tomas,residential,
233752918,,residential,
233752919,Jirón Ucayali,residential,
233752921,,residential,
233752922,,residential,
233752923,Avenida José María Arguedas,tertiary,40
233752924,Jirón La Torre,residential,
233752927,Jirón La Punta,residential,
233752928,,residential,
233752929,Jirón 24 De Junio,residential,
233752930,Jirón Ayar Auca,residential,
233752931,Avenida José Santos Chocano,residential,
233752932,Jirón Cailloma,residential,
233752934,,residential,
233752935,,residential,
233752936,Jirón Esmeralda,residential,
233752937,Avenida Ferrocarril,residential,
233752938,Jirón Topacio,residential,
233752939,Jirón Tupac Yupanqui,residential,
233752940,,primary,
233752941,Avenida José Santos Chocano,residential,
233752943,Jirón La Victoria,residential,
233752944,,residential,
233752947,Jirón Ayar Uchu,residential,
233752948,,residential,
233761050,Jirón Deustua,residential,
233761051,Avenida Juliaca,residential,50
233761054,,residential,
233761055,Pasaje Huáscar,residential,
233761056,Avenida Santa Cruz,residential,
233761057,Pasaje Bolognesi,residential,
233761062,Pasaje San Isidro,residential,
233761065,Pasaje Santa Fé,residential,
233761066,Jose Antonio de Zela,residential,
233761070,Jirón El Salvador,residential,
233761072,,residential,
233761075,Jirón 8 De Octubre,residential,
233761078,Avenida Universal,residential,
233761081,Jirón Los Angeles,residential,
233761083,Jirón 20 de Enero,residential,
233761085,Jirón Luis Banchero Rossi,residential,
233761086,Jirón Alfonso Ugarte,residential,
233761087,Jirón Asencio Quispe,residential,
233765508,Avenida Tacna,trunk,60
233765511,,residential,
233765513,Jirón Mama Ocllo,residential,
233765516,Pasaje Santa María,residential,
233765517,Pasaje 4,residential,
233765519,,residential,
233765520,,residential,
233765523,,residential,
233765524,,residential,
233765525,,residential,
233765527,Jirón Los Girasoles,residential,
233765531,Pasaje Marte,residential,
233765532,,residential,
233765534,,residential,
233765536,,residential,
233765538,Jirón San Augustin,residential,
233765543,,residential,
233765545,Jirón Daniel Alcides Carrión,residential,
233765550,Jirón Primavera,residential,
233765552,,residential,
233765554,,residential,
233765556,Jirón Santa Maria,residential,
233765557,Jirón Deustua,residential,
233765559,Pasaje Mercurio,residential,
233765561,Jirón Ccaccachi,residential,
233765565,Jirón Federico More,residential,
233765567,Pasaje Venus,residential,
233765569,Jirón San Salvador,residential,
233765571,Jirón Atahualpa,residential,
233765574,Jirón Cabana,tertiary,40
233788091,Calle 1,residential,
233788092,,residential,
233788095,Jirón Jorge Chavez,residential,
233788096,Avenida Mi Perú,tertiary,
233788097,Jirón Simón Bolívar,residential,
233788098,Jirón Daniel Alcides Carrión,residential,
233788099,Jirón Túpac Amaru,tertiary,
233788100,Jirón Juan Velasco Alvarado,tertiary,
233788102,Jirón Grau,residential,
233788104,Jirón Mama Ocllo,residential,
233788105,Jirón José Olaya,residential,
233788106,Jirón Cesar Vallejo,residential,
233788107,Jirón Teodoro Valcarcel,residential,
233788108,Jirón Cerro de Pasco,residential,
233788110,,residential,
233788111,,residential,
233788112,,residential,
233788114,,residential,
233788115,,residential,
233788116,,residential,
233788117,,residential,
233788119,,residential,
233788121,,residential,
233788122,,residential,
233788123,,residential,
233788125,,residential,
233788127,,residential,
233788128,,residential,
233788130,Pasaje 6,residential,
233788131,,residential,
233788134,,residential,
233788136,,residential,
233788138,,residential,
233788139,,residential,
233788143,,residential,
233788147,,residential,
233788148,,residential,
233788149,,residential,
233788150,,residential,
233788151,,residential,
233788152,,residential,
233788154,Pasaje 13,residential,
233788155,,residential,
233788156,,residential,
233788157,,residential,
233788158,,residential,
233788159,Pasaje 18,residential,
233788161,,residential,
233788164,,residential,
233788165,,residential,
233788166,,residential,
233788167,,residential,
233788168,Jirón Los Uros,residential,
233788169,,residential,
233788170,,residential,
233788171,,residential,
233788172,,residential,
233788174,,residential,
233788175,,residential,
233788176,,residential,
233788177,,residential,
233788178,,residential,
233788179,,residential,
233788180,,residential,
233788181,,residential,
233788182,Pasaje 9,residential,
233788185,,residential,
233788186,,residential,
233788187,,residential,
233788188,Jirón Ucayali,residential,
233788190,,residential,
233788191,Jirón Los Uros,residential,
233788192,Pasaje 4,residential,
233788193,Pasaje 14,residential,
233788195,Pasaje 5,residential,
233788196,Pasaje Sillustani,residential,
233788197,,residential,
233788198,,residential,
233788199,Pasaje 15,residential,
233788200,,residential,
233788201,Pasaje 2,residential,
233788202,Pasaje 12,residential,
233788203,Pasaje 10,residential,
233788204,Pasaje 1,residential,
233788205,,residential,
233788206,Jirón Zorritos,residential,
233788207,,residential,
233788209,Pasaje 8,residential,
233788210,Jirón Fausto Sánchez Carrión,residential,
233788211,Pasaje 3,residential,
233788212,Pasaje 17,residential,
233788213,Avenida Canada,residential,
233788216,,residential,
233788217,Jirón Alfonso Ugarte,residential,
233788218,,residential,
233788219,,residential,
233788220,Avenida Progreso,residential,
233792054,Jirón Jardín Del Altiplano,residential,
233792065,,residential,
233792078,Jirón Horizonte,residential,
234133068,Jirón Jirón Bolívar,tertiary,30
234161448,Avenida Circunvalación Sur,primary,
234161449,Avenida José María Arguedas,tertiary,40
234161450,Calle Inti,residential,
234161451,Julio C Tello,tertiary,40
234161452,Calle Urpi,residential,
234161454,,residential,
234161456,,residential,
234161457,Jirón Automotriz,residential,
234161458,,residential,
234161460,,residential,
234161461,Jirón Artesanal,residential,
234161462,,residential,
234161463,,residential,
234161464,Jirón San Marcos,residential,
234161465,Pasaje La Amistad,residential,
234161466,,residential,
234161467,,residential,
234161469,,residential,
234161470,Jirón El Misti,residential,
234161471,Jirón Florentino Ameguino,residential,
234161472,,residential,
234161473,Jirón Cerro de Pasco,residential,
234161474,,residential,
234161476,,residential,
234161477,Calle Mallqui,residential,
234161479,Jirón Sara Sara,residential,
234161480,Jirón Masey Ferguson,residential,
234161481,,residential,
234161482,,residential,
234161483,Calle Chaska,residential,
234161484,,residential,
234161485,,residential,
234161486,Calle Quilla,residential,
247725256,Avenida Ucayali,residential,
249584442,Jirón Mariano Nuñez,secondary,
249585496,Jirón José Domingo Choquehuanca,tertiary,40
249587565,Autopista Mártires del 4 de Noviembre,tertiary,40
249588983,Avenida Américas,tertiary,
249588984,Avenida Américas,secondary,
249592028,Autopista Mártires del 4 de Noviembre,trunk,
249594974,Avenida Circunvalación 2,tertiary,50
249594976,Circunvalación 2,tertiary,
252175612,Circunvalación 2,tertiary,75
254697136,Avenida Benito Calla Pari,residential,
256311775,Jirón San Isidro,residential,
256314666,Avenida Independencia,trunk,60
256314668,Avenida Independencia,trunk,60
256315170,,residential,
256317173,,secondary,
256317176,,residential,
256317177,,secondary,
256371551,Avenida Circunvalación Sur,residential,
256371699,Avenida Circunvalación Sur,secondary,
256371866,Jirón Vilcanota,residential,
256373102,Jirón Inambari,residential,
256373224,Jirón Urubamba,residential,
256376598,Jirón Pativilca,residential,
256376969,Jirón Mantaro,residential,
256377885,Jirón Chillón,residential,
256378203,Jirón Chira,residential,
256516634,Avenida Industrial,residential,50
256517059,Avenida Tintaya,residential,
256517092,Tintaya,residential,
256517809,,residential,
256517818,Jirón Santa Cruz,residential,
256518296,,tertiary,
256518297,,residential,
256518298,,tertiary,
256518316,,residential,
256518318,,residential,
256518367,Avenida Circunvalación Este,tertiary,
265278158,Jirón Jose Domingo Choquehuanca,tertiary,
277181644,Jirón Mariano Pandia,residential,
289879128,,tertiary,30
290286095,Ruta 30,trunk,
290286096,Avenida Circunvalación Oeste,trunk,60
294657405,,tertiary,
299942439,Avenida Aviacion,primary,
306743418,,residential,
