latitude,longitude,altitude,geometry,coordinates,@id,area,highway,bridge,bridge:name,ele,layer,maxweight,ref,source,name,oneway,surface,lane_markings,maxspeed,lanes,bicycle,foot,junction,source:geometry,alt_name,service,name:en,name:qu,access,incline,fixme,covered,lit,horse,construction,footway,crossing,tracktype,motorcar,embankment
,,,LineString,"-70.1883826,-15.4867011,-70.1884478,-15.4876022,-70.1883808,-15.4881153,-70.1883701,-15.4882549,-70.1884023,-15.4884513,-70.1885243,-15.4887563,-70.1886745,-15.4890535,-70.1888529,-15.4893275,-70.189105,-15.4896326,-70.1892015,-15.4897088,-70.1894979,-15.4898768,-70.1895971,-15.4899673,-70.1899176,-15.4904313,-70.1899686,-15.4904959,-70.1901524,-15.4907272,-70.1903844,-15.491323,-70.1905909,-15.4916849,-70.1906821,-15.4917805,-70.1907894,-15.4918245,-70.1909772,-15.4918245,-70.1912588,-15.4918141,-70.1913393,-15.49184,-70.1914063,-15.4918994,-70.1916048,-15.4922277",way/1171959999,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1404792,-15.5301903,-70.1412168,-15.5298712,-70.1415548,-15.5297575,-70.1418123,-15.5297239,-70.1420456,-15.5297575,-70.1424024,-15.5298118,-70.1429978,-15.5298738,-70.1434216,-15.5298428,-70.144009,-15.5297058,-70.144473,-15.5296516,-70.1448458,-15.5296102,-70.1450658,-15.5295301,-70.1452348,-15.5294551,-70.1453555,-15.5294319,-70.145511,-15.5294216,-70.1471204,-15.5293595,-70.1481316,-15.5294939,-70.1482791,-15.5295094,-70.1483917,-15.5294991,-70.1484722,-15.5294655,-70.1485607,-15.5294164,-70.1486237,-15.529406,-70.1486868,-15.5294164,-70.1494794,-15.5295714,-70.1497382,-15.5296658,-70.1498924,-15.5296916,-70.1500359,-15.5297368,-70.1503122,-15.5298557,-70.1507628,-15.5299875,-70.1508902,-15.5300172,-70.1510364,-15.5300366,-70.1513596,-15.5300314,-70.1515125,-15.5300534,-70.151656,-15.5300702,-70.1520932,-15.530047,-70.1522782,-15.5300289,-70.1523151,-15.5300308,-70.1523466,-15.5300431,-70.152415,-15.5300754,-70.1525974,-15.5301555,-70.1527879,-15.5302149,-70.1533189,-15.5302847,-70.153673,-15.5302976,-70.1537763,-15.530277,-70.1538742,-15.5302304,-70.1540673,-15.5300625,-70.1541223,-15.5300069,-70.1541826,-15.5299668,-70.1543704,-15.5298945,-70.1545769,-15.529804,-70.1546775,-15.5297459,-70.1547673,-15.5296748,-70.1549712,-15.5295947,-70.1550966,-15.5295488,-70.15512,-15.5295262,-70.1551268,-15.5294978,-70.1551643,-15.5290236,-70.1552126,-15.5285532",way/1171965650,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1462205,-15.5369611,-70.1459563,-15.5369934,-70.1457699,-15.5370619,-70.1456009,-15.5371433,-70.1455298,-15.5371639,-70.1453581,-15.5371962,-70.145216,-15.5372517",way/1171965651,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1437509,-15.537616,-70.1444368,-15.5374547,-70.1447479,-15.5373939,-70.1450524,-15.5373513,-70.1451556,-15.5373087,-70.145216,-15.5372517,-70.1453488,-15.5371265,-70.1454198,-15.5370179,-70.1454735,-15.5369042,-70.1454976,-15.5366988",way/1171965652,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1500721,-15.5376181,-70.1501942,-15.5377092,-70.1503243,-15.5377764,-70.1510216,-15.5379056,-70.1512925,-15.5379457,-70.1513596,-15.5379586,-70.1516815,-15.5380839,-70.1517834,-15.5381201,-70.1518813,-15.5381963,-70.1522487,-15.5386292,-70.1525465,-15.5388721,-70.1529542,-15.539062,-70.1530319,-15.539084,-70.1531969,-15.5390879,-70.1536395,-15.5390581,-70.1538715,-15.5390788,-70.1541477,-15.5390685,-70.1542296,-15.5390607,-70.1543382,-15.5390504,-70.1551482,-15.5390646,-70.1562198,-15.5391874,-70.1563525,-15.5392158,-70.1564464,-15.53927,-70.1567146,-15.5395013,-70.1569346,-15.5395931,-70.1571424,-15.5396305,-70.1574495,-15.5396551,-70.1576293,-15.5397094,-70.1577339,-15.5397404,-70.1577915,-15.5397352,-70.1578961,-15.5397094,-70.1579994,-15.5396783,-70.1581335,-15.5396745,-70.1586337,-15.5396848,-70.1591058,-15.5397417,-70.1593177,-15.5397339,-70.1595658,-15.5396783,-70.1597509,-15.5396383,-70.159999,-15.5396254,-70.160176,-15.5396163",way/1171965657,,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1442883,-15.534059,-70.1435678,-15.5344105,-70.1430112,-15.534634,-70.1429307,-15.534665,-70.1428664,-15.5346773,-70.1428241,-15.5346825,-70.1427832,-15.5346921,-70.1426982,-15.5347448",way/1171965658,,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1087368,-15.4667781,-70.1081761,-15.4670661,-70.1077254,-15.4672975",way/1172934873,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1562916,-15.4993509,-70.1555548,-15.4990004",way/1173201763,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1572404,-15.500248,-70.1575971,-15.5003954,-70.157648,-15.5003928,-70.1576829,-15.5003669,-70.1578519,-15.5000232",way/1173201764,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1572404,-15.500248,-70.1573852,-15.4999663",way/1173201765,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1568058,-15.4939692,-70.1568478,-15.4938713",way/1173207049,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1544015,-15.5012303,-70.1540311,-15.5010519,-70.1540096,-15.5010286,-70.1540069,-15.5010015,-70.1542161,-15.500628,-70.1542282,-15.5005944,-70.1542121,-15.5005608,-70.153905,-15.5003824",way/1173207050,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1548084,-15.5004287,-70.1540552,-15.5000529",way/1173207051,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1511169,-15.5044584,-70.1507159,-15.5043162",way/1173209476,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1552204,-15.5017149,-70.1551831,-15.5014499,-70.1551616,-15.5013879,-70.1551294,-15.5013284,-70.1550141,-15.5012535,-70.1548827,-15.5012147,-70.1547861,-15.5012224,-70.1546788,-15.501269,-70.1545073,-15.501422",way/1173209477,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1563304,-15.5002954,-70.1556404,-15.4999896",way/1173209478,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1504607,-15.4933276,-70.1503892,-15.4934798",way/1173209479,,residential,yes,,,1,,,,Jirón Vallecito,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1499473,-15.4933186,-70.1500158,-15.4931427",way/1173209480,,residential,yes,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1494546,-15.4944686,-70.1497003,-15.4939531,-70.1498642,-15.4935193,-70.1499473,-15.4933186",way/1173209481,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1028537,-15.4837349,-70.1026049,-15.4837621,-70.1020313,-15.4835713,-70.1015704,-15.4834054,-70.1011091,-15.4832439,-70.1006456,-15.4830877,-70.1000232,-15.4828726,-70.099528,-15.4826946",way/1173212285,,residential,,,,,,,,Avenida San Martín,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.0999872,-15.4796012,-70.0998464,-15.480004",way/1173212286,,residential,,,,,,,,Jirón Pablos,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.0999872,-15.4796012,-70.0995076,-15.4794464,-70.099328,-15.4793976,-70.0987217,-15.4791843",way/1173212287,,residential,,,,,,,,Jirón Huancané,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1477033,-15.5006296,-70.1477429,-15.5010418",way/1173212543,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.153783,-15.5013827,-70.1536877,-15.5014047,-70.1535912,-15.5014486,-70.15339,-15.5015895,-70.1530145,-15.5020599,-70.1524231,-15.5030369,-70.1519081,-15.503997",way/1173212544,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.152745,-15.5009062,-70.1526377,-15.5009847,-70.1525009,-15.5010467,-70.1523775,-15.5010467,-70.1521066,-15.5009562,-70.1519966,-15.500889,-70.1519457,-15.5008063,-70.1519264,-15.5005643",way/1173212545,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.15121,-15.502059,-70.1507409,-15.5028821",way/1173212546,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1510659,-15.5030123,-70.1507409,-15.5028821,-70.1503816,-15.5027381,-70.150031,-15.5025817",way/1173212547,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1512362,-15.5027228,-70.1515229,-15.5021789",way/1173212548,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1512295,-15.5034698,-70.1514067,-15.5031468,-70.1515619,-15.5028692,-70.1518408,-15.5023008,-70.1520181,-15.5019526",way/1173212549,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1517634,-15.5032874,-70.1514067,-15.5031468,-70.1510659,-15.5030123,-70.1512362,-15.5027228",way/1173212550,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.151912,-15.5030182,-70.1515619,-15.5028692,-70.1512362,-15.5027228",way/1173212551,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1573723,-15.5026148,-70.1572765,-15.5028495,-70.1568984,-15.5040759",way/1173212552,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1563929,-15.5021969,-70.1565416,-15.5018402,-70.1565671,-15.5017975,-70.1566181,-15.5017536,-70.1566583,-15.5017445,-70.1568997,-15.5017588",way/1173212553,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1568112,-15.5057714,-70.1564813,-15.505792,-70.1564638,-15.505783,-70.1564565,-15.5057668,-70.1564102,-15.5052234,-70.1563887,-15.5051666,-70.1563498,-15.5051433,-70.1563203,-15.505133,-70.1562627,-15.5051188,-70.1561996,-15.5051084,-70.1561353,-15.5050735,-70.156083,-15.5050192,-70.1560561,-15.5049508,-70.1560481,-15.5048874,-70.1560575,-15.504828,-70.1561004,-15.5047401,-70.1564958,-15.503448,-70.1568124,-15.5023711",way/1173212554,,residential,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.0907375,-15.4797268,-70.0905825,-15.4801301,-70.0905024,-15.4803347,-70.090411,-15.4805255",way/1173219494,,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.0995486,-15.4870995,-70.1003836,-15.4869959",way/1173219495,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1423969,-15.4959945,-70.142391,-15.4959426,-70.142393,-15.4958851,-70.1424064,-15.4958011,-70.1424654,-15.4956796,-70.1426022,-15.4955568",way/1173226982,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1439252,-15.4961022,-70.1438756,-15.4961293,-70.14384,-15.4961558,-70.1438105,-15.4961907,-70.1437984,-15.4962327,-70.1438025,-15.4962618,-70.143812,-15.4962872",way/1173246482,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1519457,-15.5008063,-70.1517606,-15.5011255,-70.1517512,-15.5011746,-70.1517525,-15.5012535,-70.1517847,-15.5013271,-70.1519336,-15.5014654",way/1173246483,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1470904,-15.5017923,-70.1472303,-15.5018919,-70.1473001,-15.501928,-70.1477775,-15.5020392,-70.1481879,-15.5021452,-70.1484762,-15.5022964,-70.148672,-15.5023791,-70.1488477,-15.5024321,-70.1489966,-15.5024631,-70.1492447,-15.5025044",way/1173246484,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1543543,-15.5016347,-70.1542416,-15.5017878,-70.1542215,-15.501802,-70.1541954,-15.5018066,-70.1540498,-15.5017536,-70.1540331,-15.5017381,-70.154027,-15.5017168,-70.1540566,-15.5015391",way/1173246485,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1080648,-15.5257276,-70.1078687,-15.5256543,-70.1071997,-15.5254042,-70.1066373,-15.5251661",way/1173554212,,residential,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1071796,-15.5315148,-70.10647,-15.5312453,-70.1058235,-15.5309997",way/1173554213,,tertiary,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1071796,-15.5315148,-70.1077294,-15.531736,-70.1082484,-15.531946,-70.1087344,-15.5321426",way/1173554214,,tertiary,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1142526,-15.5288745,-70.1146782,-15.529449,-70.1149769,-15.5297397",way/1173560381,,residential,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1148683,-15.5300509,-70.1149144,-15.5300282,-70.1149473,-15.5300276,-70.1149835,-15.5300457,-70.1150371,-15.5301361,-70.1152179,-15.5306407,-70.1153358,-15.5310772,-70.1153758,-15.5314296,-70.1154167,-15.5318566",way/1173560382,,residential,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1188206,-15.5302683,-70.1180446,-15.5299845",way/1173560383,,primary,,,,,,,,Avenida Circunvalación Sur,yes,paved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.120397,-15.5309049,-70.1188206,-15.5302683",way/1173560384,,primary,,,,,,,,Avenida Circunvalación Sur,yes,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1583011,-15.4933701,-70.1581291,-15.4938503",way/1173561748,,tertiary,,,,,,,,,,concrete,,,2,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1583721,-15.4931792,-70.1583804,-15.4932588",way/1173561749,,tertiary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1583011,-15.4933701,-70.1582421,-15.4933159,-70.1582281,-15.4932577,-70.1582215,-15.4931894",way/1173561750,,tertiary,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1514108,-15.5060604,-70.1513582,-15.506172,-70.1511423,-15.506539",way/1173561751,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1584031,-15.4918631,-70.1581265,-15.4916995",way/1173561752,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1541705,-15.4973105,-70.1545223,-15.4974667",way/1173561753,,residential,,,,,,,,Jirón Victoria V.,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1540633,-15.4972705,-70.1541705,-15.4973105",way/1173561754,,residential,yes,,,1,,,,Jirón Victoria V.,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1589581,-15.4937678,-70.1589784,-15.4941507,-70.1589932,-15.4941818,-70.1591487,-15.4942761",way/1173561755,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1463143,-15.4979946,-70.146613,-15.49811",way/1173561756,,trunk,,,,,,,,Heroes del Pacífico,yes,paved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1591088,-15.494769,-70.1589779,-15.4950273,-70.1584182,-15.4961448,-70.1578385,-15.4972645,-70.1575068,-15.4979521,-70.1571406,-15.4986641",way/1173561757,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1536617,-15.4950481,-70.1546319,-15.4954664",way/1173561758,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1580649,-15.5029041,-70.1580758,-15.5028417,-70.1580691,-15.5028029,-70.158045,-15.5027706,-70.1575169,-15.5025652",way/1173574068,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1552967,-15.4904428,-70.1551985,-15.4904229",way/1173574069,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1552227,-15.490843,-70.155124,-15.4908216",way/1173574070,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1067196,-15.5340861,-70.1073547,-15.5343666",way/1173574439,,residential,,,,,,,,Calle 2,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1076637,-15.5284256,-70.1079199,-15.5278464",way/1173574440,,residential,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1190345,-15.5273386,-70.118835,-15.5273049,-70.1186811,-15.527212,-70.1186447,-15.5271616,-70.118628,-15.5271012,-70.1187426,-15.526739,-70.1194036,-15.5254893",way/1173574441,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1098772,-15.526175,-70.1101412,-15.5261117",way/1173574442,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1098645,-15.5264677,-70.1098846,-15.5262286,-70.1098839,-15.5261976,-70.1098772,-15.526175,-70.1098611,-15.526153,-70.1097485,-15.5261046,-70.1097176,-15.5261052,-70.1096881,-15.5261182,-70.109358,-15.5262652",way/1173574443,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1083376,-15.5258429,-70.1084057,-15.5256649,-70.1084074,-15.5256548,-70.108405,-15.5256456,-70.1083956,-15.5256378,-70.1083577,-15.5256162,-70.1084255,-15.5254772,-70.1084264,-15.5254726,-70.1084258,-15.5254679,-70.1084225,-15.525463,-70.1084166,-15.5254583,-70.1082383,-15.5253389",way/1173574444,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1160738,-15.5326713,-70.1159275,-15.5326103",way/1173616445,,trunk_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1158914,-15.5331093,-70.1157464,-15.5330457",way/1173616446,,trunk_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1174524,-15.5318353,-70.1172727,-15.5318456,-70.1170796,-15.5317887,-70.1165533,-15.5315629",way/1173616450,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.108923,-15.5289147,-70.1085408,-15.5298053,-70.1085086,-15.529817,-70.1080392,-15.5296296,-70.1081961,-15.5292277,-70.1082337,-15.5291192,-70.1082551,-15.5290365,-70.1082455,-15.5289797",way/1173623413,,service,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1618564,-15.4675263,-70.1604712,-15.4680385,-70.1595457,-15.4684038,-70.1586244,-15.4687839,-70.15856,-15.468833,-70.1585063,-15.4689002,-70.158442,-15.4689946,-70.1584165,-15.4690553,-70.1584071,-15.4691045,-70.1587785,-15.4703925",way/1174175679,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1593566,-15.4679166,-70.1595457,-15.4684038,-70.1596195,-15.4685939",way/1174175680,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1502193,-15.4628351,-70.150153,-15.4630763,-70.1500754,-15.463563,-70.1500328,-15.4637385",way/1174196049,,residential,,,,,,,,Jirón Antony Perkins,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1572913,-15.4606189,-70.1573651,-15.460001,-70.1573664,-15.459917,-70.157338,-15.4596644",way/1174211177,,residential,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1577178,-15.4597192,-70.1577875,-15.4600631,-70.1577754,-15.4601548,-70.157758,-15.4602298,-70.1576722,-15.460699",way/1174211178,,residential,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.0904641,-15.5056508,-70.0908531,-15.5048307,-70.0910399,-15.5044205,-70.0911898,-15.5040662,-70.0911938,-15.50398",way/1174214416,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1038455,-15.5038176,-70.1044357,-15.503506,-70.1045937,-15.5031657",way/1174214417,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1454036,-15.4709238,-70.1443639,-15.4707315",way/1174215048,,path,,,,,,,,Jirón Benavides,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1451604,-15.468709,-70.1450272,-15.4686806,-70.143515,-15.4684022",way/1174215049,,residential,,,,,,,,Jirón Aeronautica,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1597214,-15.4706981,-70.1595296,-15.4707201,-70.159484,-15.470724,-70.1590964,-15.4708519,-70.1590669,-15.4708752,-70.1590642,-15.4709114,-70.1590709,-15.4709385,-70.1592741,-15.471387",way/1174215050,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1595222,-15.4702781,-70.1597214,-15.4706981,-70.1598039,-15.4707991",way/1174215051,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.148759,-15.4662501,-70.1479124,-15.466137",way/1174215666,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1488289,-15.465846,-70.1479828,-15.4657058",way/1174215667,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1550463,-15.4629093,-70.155167,-15.4629739,-70.1552407,-15.4630088,-70.1552863,-15.4630683,-70.1553266,-15.4631652,-70.1553655,-15.4632816,-70.1554333,-15.4634637",way/1174217228,,residential,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1542228,-15.4646789,-70.1547946,-15.4647419",way/1174217229,,residential,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.0911869,-15.5020948,-70.0910929,-15.5022807,-70.0908878,-15.5027345,-70.0906477,-15.5032646,-70.0904518,-15.5036755",way/1174228837,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.0890292,-15.5019134,-70.0890566,-15.5019036,-70.0890856,-15.5019001,-70.0891146,-15.5019031,-70.0891389,-15.501911,-70.0891611,-15.5019234,-70.0891802,-15.5019399,-70.0892019,-15.5019715,-70.0892125,-15.5020079,-70.089211,-15.5020457,-70.0891975,-15.5020813,-70.0891734,-15.5021111,-70.089141,-15.5021325,-70.0891033,-15.5021432,-70.0890687,-15.5021435,-70.089027,-15.5021298,-70.0889956,-15.502107,-70.088973,-15.502076,-70.0889614,-15.5020399,-70.0889618,-15.502002,-70.0889742,-15.5019661,-70.0889974,-15.5019356,-70.0890292,-15.5019134",way/1174228838,,residential,,,,,,,,,yes,,,,,,,roundabout,,,,,,,,,,,,,,,,,
,,,LineString,"-70.0899672,-15.5000884,-70.0898923,-15.5002562,-70.0897056,-15.5007042,-70.089517,-15.5011419,-70.0893305,-15.5015629,-70.0891611,-15.5019234",way/1174228839,,residential,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.0908878,-15.5027345,-70.0899018,-15.5023766,-70.089211,-15.5020457",way/1174228840,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1011018,-15.5034631,-70.1007211,-15.5043435",way/1174228841,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.141548,-15.4468641,-70.1417554,-15.4468176,-70.1418046,-15.4467788,-70.1418371,-15.4467266,-70.1418341,-15.4464972,-70.1418066,-15.4464536,-70.1417623,-15.4464299,-70.1415463,-15.4463542",way/1174233509,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1402653,-15.4549716,-70.140417,-15.4550743,-70.1404603,-15.4551312,-70.1404937,-15.4551881,-70.1404524,-15.455552,-70.1404131,-15.4556259,-70.1403561,-15.4556885,-70.1401326,-15.4558397",way/1174239623,,service,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1027376,-15.4918168,-70.1020197,-15.4915609",way/1174242667,,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1189089,-15.5084716,-70.1182515,-15.5082388,-70.1176214,-15.5080187,-70.1171066,-15.507815,-70.1166087,-15.5076186,-70.1158708,-15.5073238",way/1174891939,,residential,,,,,,,,Avenida Tintaya,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1172482,-15.4914238,-70.1172896,-15.4913243",way/1174892730,,tertiary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1012032,-15.5019847,-70.1003383,-15.5016312,-70.0994763,-15.5012896",way/1174893611,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1848268,-15.4832533,-70.185551,-15.4831705,-70.1855926,-15.4831808,-70.1856315,-15.4832093,-70.185781,-15.4835024",way/1174904226,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.185969,-15.4840932,-70.184946,-15.48422",way/1174904227,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1146316,-15.5104771,-70.1144473,-15.5104061,-70.1135825,-15.5100758,-70.1131391,-15.5099191,-70.1122768,-15.5096143",way/1174907093,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1092382,-15.5098162,-70.1093307,-15.5101599,-70.1093642,-15.5101813,-70.1094018,-15.510178,-70.1096459,-15.510085,-70.1096942,-15.5101031,-70.1097304,-15.5101341,-70.10978,-15.5101884,-70.1098457,-15.5102,-70.109898,-15.5102065,-70.1099557,-15.5102013,-70.110008,-15.5101742,-70.1105779,-15.5089271",way/1174914176,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1108261,-15.5083469,-70.1105779,-15.5089271",way/1174914177,,residential,,,,,,,,Avenida Perú,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"-70.1887053,-15.4861663,-70.1882695,-15.4863925,-70.1882467,-15.4864177,-70.1882641,-15.4864468,-70.1882929,-15.4864481,-70.189055,-15.4863689",way/1174914680,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
