id,nombre,latitud,longitud,riesgo,tipo
2132,Prolongación Av. Sacsayhuaman ∩ Jr. Pisac,-15.4748165,-70.1521993,35,interseccion
2133,Jr. La Cantuta ∩ Av. Sacsayhuaman,-15.4749029,-70.1440972,35,interseccion
2134,Jr. La Cantuta ∩ Jr. Amanecer,-15.4739955,-70.1440419,35,interseccion
2135,Emiliano Cano ∩ Jr. Los Kipus,-15.4760336,-70.1501405,35,interseccion
2136,Jr. Tambo Machay ∩ Emiliano Cano,-15.4818845,-70.1505026,35,interseccion
2137,Jr. Tambo Machay #1,-15.4818601,-70.1512753,35,interseccion
2138,Jr. Tambo Machay #2,-15.4818704,-70.1514252,35,interseccion
2139,Pachacutec ∩ Jr. Tambo Machay,-15.4819743,-70.151936,35,interseccion
2140,Ayarauca ∩ Jr. Tambo Machay,-15.4821142,-70.1525976,35,interseccion
2141, ∩ Jr. Tambo Machay,-15.4824255,-70.1539415,35,interseccion
2142,Jr. Tambo Machay ∩ Av. Aviacion,-15.4824456,-70.1540293,35,interseccion
2143, ∩ Tungasuca,-15.4839827,-70.1499021,35,interseccion
2144,Tungasuca ∩ Jr. Lloque Yupanqui,-15.4826033,-70.149868,35,interseccion
2145,Jr. Mayta Capac ∩ Tungasuca,-15.4812139,-70.149797,35,interseccion
2146,Jr. Ayllu ∩ Emiliano Cano,-15.4728532,-70.1501503,35,interseccion
2147,Jr. Ayllu ∩ ,-15.4728604,-70.1500528,35,interseccion
2148,Jr. Almudema ∩ Av. Lampa,-15.4803126,-70.1596085,35,interseccion
2149,Jr. Marcavalle ∩ Jr. Almudema,-15.4803499,-70.1579814,35,interseccion
2150,Jr. Almudema #3,-15.4805264,-70.1564471,35,interseccion
2151,Jr. Cancollani ∩ Jr. Almudema,-15.4805547,-70.1562066,35,interseccion
2152,Jr. Ayar Uchu #2,-15.4791964,-70.1518702,35,interseccion
2153,Jr. Cancollani ∩ Jr. Ayar Uchu,-15.4795928,-70.1517786,35,interseccion
2154,Ayarauca ∩ Jr. Cancollani,-15.4799079,-70.1531299,35,interseccion
2155,Ayarauca ∩ Lloque Yupanqui,-15.4827664,-70.1524438,35,interseccion
2156,Pachacutec ∩ Jr. Cancollani,-15.4797539,-70.1524616,35,interseccion
2157,Pachacutec #1,-15.480974,-70.1521559,35,interseccion
2158,Jr. Mayta Capac ∩ Pachacutec,-15.4812908,-70.1520841,35,interseccion
2159,Pachacutec ∩ Lloque Yupanqui,-15.482625,-70.1517742,35,interseccion
2160, ∩ Jr. Cancollani,-15.4802324,-70.1544721,35,interseccion
2161,Jr. Cancollani ∩ Av. Aviacion,-15.4802521,-70.1545534,35,interseccion
2162, ∩ Jr. Cancollani,-15.4802808,-70.1546776,35,interseccion
2163, ∩ Av. Sacsayhuaman,-15.4747967,-70.1500909,45,interseccion
2164, ∩ Jr. Inti,-15.4737821,-70.1500507,45,interseccion
2165, ∩ Jr. Amanecer,-15.4716749,-70.149997,45,interseccion
2166, #140,-15.478676,-70.1610005,35,interseccion
2167, ∩ Jr. Marcavalle,-15.4790081,-70.1578318,35,interseccion
2168, #142,-15.4790177,-70.1577414,35,interseccion
2169, #143,-15.4790572,-70.1573698,35,interseccion
2170, #144,-15.4791769,-70.156347,35,interseccion
2171,Lloque Yupanqui ∩ Av. Lampa,-15.4835083,-70.1555464,35,interseccion
2172, ∩ Lloque Yupanqui,-15.4831254,-70.1539771,35,interseccion
2173,Lloque Yupanqui ∩ Av. Aviacion,-15.483101,-70.1538718,35,interseccion
2174, ∩ Lloque Yupanqui,-15.4830811,-70.153788,35,interseccion
2175,Lloque Yupanqui #6,-15.4825419,-70.1512784,35,interseccion
2176,Lloque Yupanqui ∩ Emiliano Cano,-15.4825786,-70.1505402,35,interseccion
2177,Santiago Giraldo ∩ San Pablo,-15.4790671,-70.1153901,35,interseccion
2178,Jr. Jorge Basadre ∩ San Pablo,-15.4795065,-70.1158714,35,interseccion
2179,Jr. Jose Balta ∩ San Pablo,-15.4801082,-70.116545,35,interseccion
2180,San Pablo ∩ Jr. Pancho Fierro,-15.4804288,-70.116919,35,interseccion
2181,Jr. Ignacio Merino ∩ San Pablo,-15.4806106,-70.1171238,35,interseccion
2182,Av. Perú ∩ San Pablo,-15.4831492,-70.1200325,35,interseccion
2183,Jr. Ignacio Merino ∩ Alberto Cuentas Zabala,-15.4795734,-70.118166,35,interseccion
2184,Jr. Jose Balta ∩ Alberto Cuentas Zabala,-15.479023,-70.1176432,35,interseccion
2185,Jr. Jorge Basadre ∩ Alberto Cuentas Zabala,-15.4784215,-70.1170252,35,interseccion
2186,Alberto Cuentas Zabala ∩ Jr. Almirante Guise,-15.4778981,-70.116528,35,interseccion
2187,Av. Daniel Alomias Robles ∩ Alberto Cuentas Zabala,-15.476618,-70.115481,35,interseccion
2188,Av. Pedro Ruiz Gallo ∩ Alberto Cuentas Zabala,-15.4758423,-70.114732,35,interseccion
2189, ∩ Alberto Cuentas Zabala,-15.4752764,-70.1141644,35,interseccion
2190, ∩ Alberto Cuentas Zabala,-15.4741778,-70.1130773,35,interseccion
2191, ∩ Alberto Cuentas Zabala,-15.4735544,-70.1124576,35,interseccion
2192,Jr. San Lorenzo ∩ Alberto Cuentas Zabala,-15.4727912,-70.1117046,35,interseccion
2193,Jr. Colmena ∩ Alberto Cuentas Zabala,-15.4719264,-70.1108435,35,interseccion
2194,Pasaje Río Seco ∩ Alberto Cuentas Zabala,-15.4714787,-70.1104054,35,interseccion
2195,Av. Los Virreyes ∩ Alberto Cuentas Zabala,-15.4710548,-70.1100058,35,interseccion
2196,Av. Los Virreyes ∩ Alberto Cuentas Zabala,-15.4709815,-70.1099295,35,interseccion
2197, ∩ Alberto Cuentas Zabala,-15.4705659,-70.1095038,35,interseccion
2198, ∩ Alberto Cuentas Zabala,-15.4701663,-70.1091228,35,interseccion
2199,Circunvalación 2 ∩ Alberto Cuentas Zabala,-15.4699184,-70.1088925,35,interseccion
2200,Circunvalación 2 ∩ Alberto Cuentas Zabala,-15.4696868,-70.1087511,35,interseccion
2201,Alberto Cuentas Zabala #18,-15.4696583,-70.1087337,35,interseccion
2202,Alberto Cuentas Zabala #19,-15.4691286,-70.1084165,35,interseccion
2203,Santiago Giraldo ∩ Jr. Pancho Fierro,-15.4807974,-70.116191,35,interseccion
2204,Santiago Giraldo ∩ Jr. Jorge Basadre,-15.4796956,-70.1156772,35,interseccion
2205,Santiago Giraldo ∩ Abraham Valderomar,-15.4789261,-70.1153213,35,interseccion
2206,Santiago Giraldo ∩ Jr. Servulo Gutierrez,-15.4783186,-70.1150484,35,interseccion
2207,Santiago Giraldo ∩ Av. Daniel Alomias Robles,-15.4770701,-70.1144654,35,interseccion
2208,Santiago Giraldo ∩ Av. Pedro Ruiz Gallo,-15.4763953,-70.1141424,35,interseccion
2209,Santiago Giraldo ∩ ,-15.4756298,-70.1137991,35,interseccion
2210,Pasaje Moho ∩ Jr. Mariano Cornejo,-15.4738254,-70.1114174,35,interseccion
2211,Pasaje Moho ∩ Av. Tambopata,-15.4741709,-70.110827,35,interseccion
2212,Pasaje Cisneros ∩ Jr. San Juan Del Oro,-15.4752402,-70.1133764,35,interseccion
2213,Jr. Tambopata ∩ Pasaje Cisneros,-15.4754578,-70.1129657,35,interseccion
2214,Pasaje Cisneros ∩ Jr. Mariano Cornejo,-15.4757386,-70.1122989,35,interseccion
2215,Av. Tambopata ∩ Jr. Torres Tagle,-15.4766749,-70.1118665,35,interseccion
2216,Av. Tambopata ∩ Jr. Torres Tagle,-15.4766349,-70.111972,35,interseccion
2217,Jr. Torres Tagle ∩ Jr. Mariano Cornejo,-15.4763934,-70.1126076,35,interseccion
2218,Jr. Tambopata ∩ Jr. Torres Tagle,-15.4761115,-70.1132588,35,interseccion
2219, ∩ Jr. San Juan Del Oro,-15.4739027,-70.1120758,35,interseccion
2220, ∩ Av. Tambopata,-15.4708228,-70.1092623,35,interseccion
2221,Jr. Bernardo Alcedo ∩ Jr. Jose Maria Arguedas,-15.4765753,-70.1087965,35,interseccion
2222,Jr. Federico Villa Real ∩ Jr. Jose Maria Arguedas,-15.4762988,-70.1094069,35,interseccion
2223,Jr. Jose Maria Arguedas ∩ Jr. Alejandro Peralta,-15.4760339,-70.1100433,35,interseccion
2224,Jr. Teodoro Valcárcel ∩ Jr. Jose Maria Arguedas,-15.4757594,-70.1106847,35,interseccion
2225,Av. Tambopata ∩ Jr. Jose Maria Arguedas,-15.475437,-70.1112929,35,interseccion
2226,Av. Tambopata ∩ Jr. Jose Maria Arguedas,-15.4753886,-70.1114025,35,interseccion
2227,Jr. Jose Maria Arguedas ∩ Jr. Mariano Cornejo,-15.4751159,-70.1120192,35,interseccion
2228,Jr. Jose Maria Arguedas ∩ Jr. San Juan Del Oro,-15.47473,-70.1128926,35,interseccion
2229,Jr. Gamarra ∩ Av. Tambopata,-15.4785484,-70.1127488,35,interseccion
2230,Jr. Gamarra ∩ Av. Tambopata,-15.47851,-70.112845,35,interseccion
2231,Jr. Gamarra ∩ Emilio Romero,-15.4782611,-70.1134681,35,interseccion
2232,Jr. Gamarra ∩ Jr. Tambopata,-15.4779765,-70.1141177,35,interseccion
2233, ∩ Jr. San Juan Del Oro,-15.4745294,-70.1127007,35,interseccion
2234,Pedro Vilca Apaza ∩ Abraham Valderomar,-15.4792015,-70.1146769,35,interseccion
2235,Pedro Vilca Apaza ∩ Jr. Pancho Fierro,-15.4810766,-70.1155584,35,interseccion
2236,Av. Huancané #47,-15.4639589,-70.1067309,65,interseccion
2237,Av. Huancané #48,-15.4639088,-70.1068083,65,interseccion
2238,Av. Huancané #49,-15.4638571,-70.1069773,65,interseccion
2239,Av. Huancané #50,-15.46387,-70.1071704,65,interseccion
2240,Av. Huancané #51,-15.4639267,-70.1072975,65,interseccion
2241,Av. Huancané #52,-15.4639501,-70.1073501,65,interseccion
2242,Av. Huancané #53,-15.4640794,-70.1074654,65,interseccion
2243,Av. Huancané #54,-15.4651079,-70.1080031,65,interseccion
2244,Jr. San Antonio ∩ Av. Huancané,-15.4662478,-70.108599,65,interseccion
2245,Av. Huancané #56,-15.4671403,-70.1090656,65,interseccion
2246,Circunvalación 2 ∩ Av. Huancané,-15.4679812,-70.1095052,65,interseccion
2247,Av. Huancané #58,-15.4682013,-70.1096202,65,interseccion
2248,Av. Huancané #59,-15.4689288,-70.1100541,65,interseccion
2249,Av. Huancané #60,-15.4694144,-70.1103436,65,interseccion
2250,Av. Huancané #61,-15.4698921,-70.1106285,65,interseccion
2251,Av. Huancané #62,-15.470182,-70.1108014,65,interseccion
2252,Av. Los Virreyes ∩ Av. Huancané,-15.470261,-70.1108485,65,interseccion
2253,Av. Huancané #64,-15.4710777,-70.1113458,65,interseccion
2254,Av. Huancané #65,-15.4715759,-70.1116272,65,interseccion
2255,Av. Huancané #66,-15.4717335,-70.1117188,65,interseccion
2256,Av. Huancané #67,-15.4721024,-70.111987,65,interseccion
2257,Jr. San Lorenzo ∩ Av. Huancané,-15.4723495,-70.1122096,65,interseccion
2258,Av. Huancané #69,-15.4724741,-70.1123218,65,interseccion
2259,Av. Huancané #70,-15.4734214,-70.1132523,65,interseccion
2260,Av. Huancané #71,-15.4743343,-70.1141571,65,interseccion
2261,Av. Huancané #72,-15.4744033,-70.1142239,65,interseccion
2262,Av. Huancané #73,-15.4756189,-70.1154389,65,interseccion
2263,Av. Daniel Alomias Robles ∩ Av. Huancané,-15.4763318,-70.1161507,65,interseccion
2264,Av. Huancané #75,-15.4772679,-70.1170658,65,interseccion
2265,Av. Huancané #76,-15.4780023,-70.1177768,65,interseccion
2266,Av. Huancané #77,-15.4787587,-70.1185416,65,interseccion
2267,Av. Huancané #78,-15.4789378,-70.1187147,65,interseccion
2268,Av. Huancané #79,-15.479668,-70.1194461,65,interseccion
2269,Av. Huancané #80,-15.4801094,-70.1198846,65,interseccion
2270,Av. Huancané #81,-15.4805219,-70.1203179,65,interseccion
2271,Av. Huancané #82,-15.4809155,-70.1207297,65,interseccion
2272,Av. Huancané #83,-15.4812146,-70.1209942,65,interseccion
2273,Av. Perú ∩ Av. Huancané,-15.4816531,-70.1214463,65,interseccion
2274, ∩ Av. Huancané,-15.4826185,-70.1224458,65,interseccion
2275,Av. Huancané #86,-15.4834387,-70.1232515,65,interseccion
2276,Av. Huancané #87,-15.4836738,-70.12349,65,interseccion
2277,Av. Huancané #88,-15.4839921,-70.1238207,65,interseccion
2278,Av. Huancané #89,-15.4841212,-70.1239347,65,interseccion
2279,Av. Circunvalación Este ∩ Av. Huancané,-15.4843606,-70.1246218,65,interseccion
2280,Jr. Jose Balta ∩ Manuel Acosta,-15.4794911,-70.1171516,35,interseccion
2281,Jr. Ignacio Merino ∩ Jr. Gamero,-15.48252,-70.1157434,35,interseccion
2282, ∩ Jr. Gamero,-15.4823385,-70.1152719,35,interseccion
2283,Jr. 1ro De Mayo #2,-15.4820465,-70.1153904,35,interseccion
2284,Av. Tambopata ∩ Jr. 1ro De Mayo,-15.4830929,-70.1149741,35,interseccion
2285,Av. Los Virreyes ∩ Jr. San Juan Del Oro,-15.4713754,-70.1096575,35,interseccion
2286,Av. Tambopata ∩ Av. Los Virreyes,-15.4714361,-70.1095849,35,interseccion
2287,Emilio Romero ∩ Jr. Servulo Gutierrez,-15.4788986,-70.1137691,35,interseccion
2288,Emilio Romero ∩ Abraham Valderomar,-15.4794915,-70.1140439,35,interseccion
2289,Jr. Ignacio Merino ∩ Av. Tambopata,-15.4836984,-70.115269,35,interseccion
2290, #145,-15.4697776,-70.1095235,35,interseccion
2291, ∩ Av. Tambopata,-15.4702601,-70.1090113,35,interseccion
2292, ∩ Av. Tambopata,-15.4703398,-70.1089167,35,interseccion
2293,Jr. Cesar Vallejo ∩ Jr. Colmena,-15.4722801,-70.1104562,35,interseccion
2294,Jr. Ignacio Merino ∩ Jr. Pancho Fierro,-15.4801269,-70.1176228,35,interseccion
2295,Jr. San Lorenzo ∩ Jr. Mariano Cornejo,-15.4732915,-70.1111546,35,interseccion
2296,Jr. San Lorenzo ∩ Jr. San Juan Del Oro,-15.4731477,-70.1113265,35,interseccion
2297,Av. Tambopata ∩ Jr. San Lorenzo,-15.4736556,-70.1105795,35,interseccion
2298,Av. Tambopata ∩ Jr. San Lorenzo,-15.473714,-70.1104873,35,interseccion
2299,Jr. Servulo Gutierrez ∩ Manuel Acosta,-15.4777918,-70.1156656,35,interseccion
2300,Jr. Servulo Gutierrez #1,-15.4782054,-70.1152343,35,interseccion
2301,Jr. Tambopata ∩ Jr. Servulo Gutierrez,-15.4786029,-70.1144213,35,interseccion
2302,Jr. Jorge Basadre ∩ Manuel Acosta,-15.478867,-70.1165489,35,interseccion
2303,Jr. Ignacio Merino ∩ San Pedro,-15.4799702,-70.117806,35,interseccion
2304,Jr. Ignacio Merino ∩ Manuel Acosta,-15.4800299,-70.1177068,35,interseccion
2305,Jr. Tambopata ∩ Av. Pedro Ruiz Gallo,-15.4766906,-70.1134989,35,interseccion
2306,Jr. Tambopata ∩ Av. Daniel Alomias Robles,-15.4773575,-70.1138176,35,interseccion
2307,Av. Pedro Ruiz Gallo ∩ Jr. Huancané,-15.482025,-70.1068564,35,interseccion
2308,Jr. Santa Teresa ∩ Av. Pedro Ruiz Gallo,-15.4798942,-70.1085958,35,interseccion
2309, ∩ Av. Pedro Ruiz Gallo,-15.4795601,-70.1088759,35,interseccion
2310,Av. Santa Rosa ∩ Av. Pedro Ruiz Gallo,-15.479069,-70.1092785,35,interseccion
2311, ∩ Av. Pedro Ruiz Gallo,-15.4786171,-70.1096331,35,interseccion
2312,Av. Pedro Ruiz Gallo #6,-15.4783771,-70.1098715,35,interseccion
2313,Jr. Bernardo Alcedo ∩ Av. Pedro Ruiz Gallo,-15.4782627,-70.1100194,35,interseccion
2314,Jr. Federico Villa Real ∩ Av. Pedro Ruiz Gallo,-15.4781326,-70.1102601,35,interseccion
2315,Av. Pedro Ruiz Gallo ∩ Jr. Alejandro Peralta,-15.4778529,-70.1108833,35,interseccion
2316,Jr. Teodoro Valcárcel ∩ Av. Pedro Ruiz Gallo,-15.4775874,-70.1115426,35,interseccion
2317,Av. Tambopata ∩ Av. Pedro Ruiz Gallo,-15.4773019,-70.1121617,35,interseccion
2318,Av. Tambopata ∩ Av. Pedro Ruiz Gallo,-15.4772516,-70.1122717,35,interseccion
2319,Manuel Acosta ∩ Jr. Almirante Guise,-15.4783436,-70.1160516,35,interseccion
2320,Manuel Acosta #3,-15.4773094,-70.1153417,35,interseccion
2321,Av. Daniel Alomias Robles ∩ Manuel Acosta,-15.4768049,-70.1150832,35,interseccion
2322,Av. Daniel Alomias Robles ∩ Jr. Santa Teresa,-15.4803587,-70.1100315,35,interseccion
2323,Av. Daniel Alomias Robles ∩ Av. Santa Rosa,-15.4794444,-70.1103429,35,interseccion
2324,Av. Daniel Alomias Robles ∩ ,-15.4789833,-70.110513,35,interseccion
2325,Av. Daniel Alomias Robles ∩ Jr. Federico Villa Real,-15.4788058,-70.1105785,35,interseccion
2326,Av. Daniel Alomias Robles #6,-15.4787363,-70.1106748,35,interseccion
2327,Av. Daniel Alomias Robles ∩ Jr. Teodoro Valcárcel,-15.47824,-70.1118353,35,interseccion
2328,Av. Daniel Alomias Robles ∩ Av. Tambopata,-15.4779277,-70.1124556,35,interseccion
2329,Av. Daniel Alomias Robles ∩ Av. Tambopata,-15.4778857,-70.1125559,35,interseccion
2330,Av. Daniel Alomias Robles #10,-15.4759476,-70.1167137,35,interseccion
2331,Av. Daniel Alomias Robles #11,-15.4755763,-70.1172551,35,interseccion
2332,Av. Daniel Alomias Robles #12,-15.4752176,-70.1178182,35,interseccion
2333,Av. Daniel Alomias Robles #13,-15.4751475,-70.1179723,35,interseccion
2334,Av. Daniel Alomias Robles #14,-15.4748918,-70.1183771,35,interseccion
2335,Av. Daniel Alomias Robles #15,-15.4746048,-70.1188731,35,interseccion
2336,Av. Santa Rosa ∩ Abraham Valderomar,-15.4802387,-70.1122906,35,interseccion
2337,Jr. Teodoro Valcárcel ∩ Abraham Valderomar,-15.4801044,-70.1127003,35,interseccion
2338,Av. Tambopata ∩ Abraham Valderomar,-15.4798071,-70.1133095,35,interseccion
2339,Av. Tambopata ∩ Abraham Valderomar,-15.4797616,-70.1134153,35,interseccion
2340,Jr. San Miguel ∩ Av. Santa Rosa,-15.4799453,-70.1115942,35,interseccion
2341,Jr. San Miguel ∩ Pasaje Santa Juana,-15.4804506,-70.1114281,35,interseccion
2342,Jr. San Miguel ∩ Jr. Santa Teresa,-15.4808159,-70.1112995,35,interseccion
2343,Jr. San Miguel #3,-15.4830291,-70.1104693,35,interseccion
2344,Jr. San Miguel ∩ Av. San Martín,-15.4860059,-70.1092581,35,interseccion
2345,Jr. Teodoro Valcárcel ∩ Jr. Los Angeles,-15.4807611,-70.1130065,35,interseccion
2346,Jr. Los Angeles ∩ Pasaje Santa Juana,-15.4809317,-70.1125154,35,interseccion
2347,Jr. Los Angeles #2,-15.4809578,-70.1124709,35,interseccion
2348,Jr. Los Angeles #3,-15.4810051,-70.1124295,35,interseccion
2349,Jr. Santa Teresa ∩ Jr. Los Angeles,-15.4812144,-70.1123512,35,interseccion
2350,Jr. Los Angeles #5,-15.4834862,-70.111641,35,interseccion
2351,Av. San Martín ∩ Jr. Los Angeles,-15.4863929,-70.1104658,35,interseccion
2352, ∩ Jr. Teodoro Valcárcel,-15.4813585,-70.113282,35,interseccion
2353,Jr. Teodoro Valcárcel ∩ Jr. Santa Teresa,-15.4812282,-70.1132219,35,interseccion
2354, ∩ Jr. Teodoro Valcárcel,-15.4804586,-70.1128752,35,interseccion
2355,Jr. Teodoro Valcárcel ∩ Jr. 1 de Marzo,-15.478806,-70.112099,35,interseccion
2356,Jr. Teodoro Valcárcel ∩ Jr. Daniel Hernandez,-15.4742803,-70.1100008,35,interseccion
2357,Jr. Teodoro Valcárcel ∩ Jr. Cesar Vallejo,-15.4731505,-70.1094642,35,interseccion
2358,Jr. Teodoro Valcárcel ∩ Av. Los Virreyes,-15.4720571,-70.1089668,35,interseccion
2359,Jr. Teodoro Valcárcel ∩ Circunvalación 2,-15.4709353,-70.1084698,35,interseccion
2360, ∩ Jr. José Bedoya,-15.4567959,-70.1427412,35,interseccion
2361,Jr. José Bedoya ∩ Av. Nestor Caceres Velasquez,-15.4574486,-70.142688,35,interseccion
2362,Jr. José Bedoya ∩ Av. Nestor Caceres Velasquez,-15.4575667,-70.1426804,35,interseccion
2363,Jr. José Bedoya #4,-15.4576348,-70.1426741,35,interseccion
2364,Jr. José Bedoya ∩ Jr. Santa Juanita,-15.4581342,-70.1426142,35,interseccion
2365,Jr. José Bedoya ∩ Jr. 20 de Enero,-15.4586302,-70.1424973,35,interseccion
2366,Jr. José Bedoya ∩ Jr. 24 de Junio,-15.4590729,-70.1424381,35,interseccion
2367,Jr. José Bedoya ∩ Jr. San Sebastian,-15.4595295,-70.142355,35,interseccion
2368,Jr. José Bedoya ∩ Jr. San Jacinto,-15.4600033,-70.1422962,35,interseccion
2369,Jr. 9 De Abril ∩ Jr. José Bedoya,-15.4604662,-70.1422085,35,interseccion
2370,Jr. José Bedoya ∩ Jr. San Francisco,-15.460917,-70.1421403,35,interseccion
2371,Jr. José Bedoya ∩ Jr. Life,-15.4616065,-70.1420108,35,interseccion
2372,Jr. José Bedoya ∩ Jr. Santa Lucia,-15.4620624,-70.1419477,35,interseccion
2373,Jr. José Bedoya ∩ Jr. Los Incas,-15.4625304,-70.1418604,35,interseccion
2374,Jr. José Bedoya ∩ Jr. 9 de Junio,-15.4629896,-70.1417946,35,interseccion
2375,Jr. José Bedoya ∩ Jr. Las Palmas,-15.4634271,-70.1417256,35,interseccion
2376,Av. Independencia ∩ Jr. Amanecer,-15.4765767,-70.1368599,45,interseccion
2377,Av. Abancay ∩ Jr. Amanecer,-15.4761057,-70.1383799,45,interseccion
2378,Jr. Pacasmayo ∩ Av. Rodolfo Diesel,-15.4547793,-70.1487632,45,interseccion
2379, ∩ Av. Rodolfo Diesel,-15.455278,-70.1486959,45,interseccion
2380,Jr. San Anronio de Padua ∩ Av. Rodolfo Diesel,-15.4558392,-70.1486024,45,interseccion
2381,Av. Rodolfo Diesel #3,-15.4569291,-70.1483816,45,interseccion
2382,Av. Nicolas Otto ∩ Av. Rodolfo Diesel,-15.4579984,-70.148227,45,interseccion
2383,Av. Nicolas Otto ∩ Av. Rodolfo Diesel,-15.4588152,-70.1481,45,interseccion
2384,Jr. Masey Ferguson ∩ Av. Rodolfo Diesel,-15.459907,-70.1479187,45,interseccion
2385,Jr. 9 De Abril ∩ Av. Rodolfo Diesel,-15.4612512,-70.1477018,45,interseccion
2386,Jr. San Francisco ∩ Av. Rodolfo Diesel,-15.4617469,-70.147611,45,interseccion
2387, ∩ Av. Virgen De Las Mercedes,-15.4624208,-70.1473332,45,interseccion
2388,Jr. Ocoña ∩ Av. Nestor Caceres Velasquez,-15.4573411,-70.141472,35,interseccion
2389,Jr. Ocoña ∩ Av. Nestor Caceres Velasquez,-15.4574277,-70.1414587,35,interseccion
2390,Jr. Ocoña ∩ Jr. Santa Juanita,-15.4579648,-70.1413828,35,interseccion
2391,Jr. 20 de Enero ∩ Jr. Ocoña,-15.4584547,-70.1412798,35,interseccion
2392,Jr. Ocoña ∩ Jr. 24 de Junio,-15.4588915,-70.1412306,35,interseccion
2393,Jr. San Sebastian ∩ Jr. Ocoña,-15.4593689,-70.1411349,35,interseccion
2394,Jr. Ocoña ∩ Jr. San Jacinto,-15.4598324,-70.1410613,35,interseccion
2395,Jr. 9 De Abril ∩ Jr. Ocoña,-15.4603072,-70.1409808,35,interseccion
2396,Jr. San Francisco ∩ Jr. Ocoña,-15.4607574,-70.1409141,35,interseccion
2397,Jr. Ocoña ∩ Jr. Life,-15.461423,-70.1408245,35,interseccion
2398,Jr. Los Incas ∩ Jr. Ocoña,-15.4623634,-70.1406665,35,interseccion
2399,Jr. 9 de Junio ∩ Jr. Ocoña,-15.4628104,-70.1406062,35,interseccion
2400,Jr. Ocoña ∩ Jr. Las Palmas,-15.4632686,-70.14053,35,interseccion
2401,Jr. El Carmen ∩ Jr. 6 de Agosto,-15.4646741,-70.1441164,35,interseccion
2402,Jr. San valentín ∩ Jr. 25 De Mayo,-15.4650722,-70.1440079,35,interseccion
2403,Jr. Alcon ∩ Jr. 25 De Mayo,-15.4655555,-70.1439406,35,interseccion
2404,Jr. Sheraton ∩ Jr. 25 De Mayo,-15.4660361,-70.1438977,35,interseccion
2405,Jr. Copacabana ∩ Jr. 25 De Mayo,-15.4664888,-70.1437829,35,interseccion
2406,Jr. Bahua ∩ Jr. 25 De Mayo,-15.4670903,-70.1436874,35,interseccion
2407,Jr. Americana ∩ Jr. 25 De Mayo,-15.4677892,-70.1436192,35,interseccion
2408,Jr. Aeronautica ∩ Jr. 25 De Mayo,-15.4684022,-70.143515,35,interseccion
2409,Av. Los Virreyes ∩ Jr. 25 De Mayo,-15.468953,-70.1433702,35,interseccion
2410,Jr. Santa Margarita ∩ Jr. 25 De Mayo,-15.469883,-70.1432479,35,interseccion
2411,Jr. Benavides ∩ Jr. 25 De Mayo,-15.4705569,-70.1431221,35,interseccion
